,GREAL FP Equity_DX_SI_QTY,GREAL FP Equity_DX_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GREAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GREAL FP Equity_DX_SI_MV,GREAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SUPPLY_SI_QTY,GREAL FP Equity_DX_BROKER_SI_QTY,GREAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GREAL FP Equity_DX_BROKER_SI_QTY_ADD,GREAL FP Equity_DX_BROKER_SI_MV_ADD,GREAL FP Equity_DX_BROKER_SI_QTY_DEC,GREAL FP Equity_DX_SUPPLY_SI_MV,GREAL FP Equity_DX_BROKER_SI_MV_DEC,GREAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GREAL FP Equity_DX_UTILIZATION_QUANTITY,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GREAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GREAL FP Equity_DX_ACTIVE_UTILIZATION_MV,GREAL FP Equity_DX_BROKER_SI_CON_RATIO,GREAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GREAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1911.58,0.0,0.0,0.0,,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1922.25,0.0,0.0,0.0,,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1915.37,0.0,0.0,0.0,,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1934.88,0.0,0.0,0.0,,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1952.02,0.0,0.0,0.0,,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1953.2,0.0,0.0,0.0,,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1967.07,0.0,0.0,0.0,,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1964.6,0.0,0.0,0.0,,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1969.7,0.0,0.0,0.0,,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1970.27,0.0,0.0,0.0,,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1983.72,0.0,0.0,0.0,,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1963.19,0.0,0.0,0.0,,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1925.14,0.0,0.0,0.0,,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1888.05,0.0,0.0,0.0,,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1892.84,0.0,0.0,0.0,,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1912.61,0.0,0.0,0.0,,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1916.12,0.0,0.0,0.0,,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1896.54,0.0,0.0,0.0,,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1877.96,0.0,0.0,0.0,,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1852.25,0.0,0.0,0.0,,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1865.14,0.0,0.0,0.0,,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1886.62,0.0,0.0,0.0,,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1857.12,0.0,0.0,0.0,,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1799.24,0.0,0.0,0.0,,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1798.69,0.0,0.0,0.0,,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1854.81,0.0,0.0,0.0,,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1868.27,0.0,0.0,0.0,,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1850.81,0.0,0.0,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1884.13,0.0,0.0,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1872.93,0.0,0.0,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1897.64,0.0,0.0,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1868.08,0.0,0.0,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1815.16,0.0,0.0,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1799.95,0.0,0.0,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1781.16,0.0,0.0,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1810.97,0.0,0.0,0.0,,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1822.61,0.0,0.0,0.0,,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1812.96,0.0,0.0,0.0,,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1787.07,0.0,0.0,0.0,,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1813.62,0.0,0.0,0.0,,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1841.05,0.0,0.0,0.0,,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1814.65,0.0,0.0,0.0,,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1790.66,0.0,0.0,0.0,,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1762.84,0.0,0.0,0.0,,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1790.0,0.0,0.0,0.0,,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1774.15,0.0,0.0,0.0,,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1728.8,0.0,0.0,0.0,,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1793.86,0.0,0.0,0.0,,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1802.68,0.0,0.0,0.0,,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1766.39,0.0,0.0,0.0,,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1783.5,0.0,0.0,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1759.75,0.0,0.0,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1701.72,0.0,0.0,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1654.39,0.0,0.0,0.0,,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1660.12,0.0,0.0,0.0,,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1763.97,0.0,0.0,0.0,,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1748.14,0.0,0.0,0.0,,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1775.06,0.0,0.0,0.0,,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1809.05,0.0,0.0,0.0,,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1783.15,0.0,0.0,0.0,,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1827.16,0.0,0.0,0.0,,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1850.66,0.0,0.0,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1858.95,0.0,0.0,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1830.42,0.0,0.0,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1844.07,0.0,0.0,0.0,,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1782.27,0.0,0.0,0.0,,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1749.06,0.0,0.0,0.0,,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1779.8,0.0,0.0,0.0,,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1783.26,0.0,0.0,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1828.66,0.0,0.0,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1824.62,0.0,0.0,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1807.82,0.0,0.0,0.0,,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1815.38,0.0,0.0,0.0,,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1825.57,0.0,0.0,0.0,,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1831.81,0.0,0.0,0.0,,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1777.0,0.0,0.0,0.0,,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1764.16,0.0,0.0,0.0,,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1787.78,0.0,0.0,0.0,,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1783.81,0.0,0.0,0.0,,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1761.63,0.0,0.0,0.0,,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1733.67,0.0,0.0,0.0,,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1746.97,0.0,0.0,0.0,,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1746.97,0.0,0.0,0.0,,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1746.97,0.0,0.0,0.0,,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1700.07,0.0,0.0,0.0,,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1705.8,0.0,0.0,0.0,,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1719.29,0.0,0.0,0.0,,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1687.74,0.0,0.0,0.0,,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1653.19,0.0,0.0,0.0,,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1641.03,0.0,0.0,0.0,,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1651.54,0.0,0.0,0.0,,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1652.91,0.0,0.0,0.0,,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1635.69,0.0,0.0,0.0,,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1598.93,0.0,0.0,0.0,,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1606.58,0.0,0.0,0.0,,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1576.71,0.0,0.0,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1581.93,0.0,0.0,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1531.38,0.0,0.0,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1471.91,0.0,0.0,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1487.3,0.0,0.0,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1550.98,0.0,0.0,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1535.33,0.0,0.0,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1544.72,0.0,0.0,0.0,,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1573.21,0.0,0.0,0.0,,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1577.15,0.0,0.0,0.0,,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1578.41,0.0,0.0,0.0,,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1573.21,0.0,0.0,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1589.5,0.0,0.0,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1605.57,0.0,0.0,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1565.82,0.0,0.0,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1559.67,0.0,0.0,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1563.72,0.0,0.0,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1596.44,0.0,0.0,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1598.45,0.0,0.0,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1585.49,0.0,0.0,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1546.95,0.0,0.0,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1538.79,0.0,0.0,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1536.69,0.0,0.0,0.0,,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1553.91,0.0,0.0,0.0,,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1536.98,0.0,0.0,0.0,,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1530.12,0.0,0.0,0.0,,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1476.68,0.0,0.0,0.0,,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1436.9,0.0,0.0,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1365.07,0.0,0.0,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1354.18,0.0,0.0,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1358.68,0.0,0.0,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1294.08,0.0,0.0,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1332.0,0.0,0.0,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1349.37,0.0,0.0,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1337.11,0.0,0.0,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1337.05,0.0,0.0,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1305.96,0.0,0.0,0.0,,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1339.49,0.0,0.0,0.0,,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1349.0,0.0,0.0,0.0,,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1356.38,0.0,0.0,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1309.93,0.0,0.0,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1272.95,0.0,0.0,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1289.56,0.0,0.0,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1234.94,0.0,0.0,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1246.19,0.0,0.0,0.0,,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1285.83,0.0,0.0,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1307.74,0.0,0.0,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1291.74,0.0,0.0,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1282.96,0.0,0.0,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1307.06,0.0,0.0,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1302.03,0.0,0.0,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1264.66,0.0,0.0,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1303.78,0.0,0.0,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1327.9,0.0,0.0,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1348.75,0.0,0.0,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1351.47,0.0,0.0,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1353.52,0.0,0.0,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1415.6,0.0,0.0,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1395.56,0.0,0.0,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1369.66,0.0,0.0,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1365.89,0.0,0.0,0.0,,0.0
