,JBEM FP Equity_DX_SI_QTY,JBEM FP Equity_DX_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBEM FP Equity_DX_SI_MV,JBEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SUPPLY_SI_QTY,JBEM FP Equity_DX_BROKER_SI_QTY,JBEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBEM FP Equity_DX_BROKER_SI_MV_INC_x,JBEM FP Equity_DX_BROKER_SI_QTY_ADD,JBEM FP Equity_DX_SUPPLY_SI_MV_DEC,JBEM FP Equity_DX_BROKER_SI_QTY_INC,JBEM FP Equity_DX_SUPPLY_SI_QTY_DEC,JBEM FP Equity_DX_BROKER_SI_MV_INC_y,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBEM FP Equity_DX_BROKER_SI_MV_ADD,JBEM FP Equity_DX_SUPPLY_SI_QTY_ADD,JBEM FP Equity_DX_BROKER_SI_QTY_DEC,JBEM FP Equity_DX_SUPPLY_SI_MV,JBEM FP Equity_DX_BROKER_SI_MV_DEC,JBEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBEM FP Equity_DX_UTILIZATION_QUANTITY,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBEM FP Equity_DX_ACTIVE_UTILIZATION_MV,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBEM FP Equity_DX_BROKER_SI_CON_RATIO,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBEM FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12382514.92,12.38,0.0,,0.0,,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12390350.13,12.37,0.0,,0.0,,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12423304.11,12.39,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12437937.52,12.41,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12453723.17,12.44,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12395074.3,12.4,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12433098.12,12.37,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12422267.1,12.43,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12453031.82,12.39,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12433789.47,12.43,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12481952.97,12.44,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12474924.33,12.48,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12502578.02,12.46,0.0,,0.0,,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12511219.79,12.48,0.0,,0.0,,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12480224.62,12.54,0.0,,0.0,,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12510413.23,12.48,0.0,,0.0,,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12509030.54,12.49,0.0,,0.0,,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12508800.1,12.53,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12540256.17,12.55,0.0,,0.0,,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12532997.07,12.53,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12522742.16,12.56,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12584386.84,12.55,0.0,,0.0,,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12540371.39,12.56,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12575284.17,12.53,0.0,,0.0,,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12563416.13,12.58,0.0,,0.0,,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12583349.83,12.54,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12541754.07,12.54,0.0,,0.0,,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12519861.57,12.52,0.0,,0.0,,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12473195.97,12.51,0.0,,0.0,,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12479187.6,12.45,0.0,,0.0,,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12511795.91,12.47,0.0,,0.0,,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12518133.22,12.51,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12534725.43,12.48,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12551893.76,12.54,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12549243.61,12.57,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12538297.36,12.53,0.0,,0.0,,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12464669.42,12.56,0.0,,0.0,,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12466743.45,12.46,0.0,,0.0,,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12444620.49,12.48,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12441855.13,12.45,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12426876.05,12.44,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12451073.02,12.4,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12530231.7,12.45,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12528388.12,12.53,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12512487.25,12.53,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12489788.19,12.53,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12519055.01,12.46,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12501195.33,12.51,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12485179.24,12.44,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12530346.93,12.48,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12539910.49,12.52,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12546593.47,12.53,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12564222.7,12.52,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12574131.93,12.58,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12562263.89,12.54,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12604896.66,12.59,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12619299.62,12.6,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12626213.05,12.57,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12599135.48,12.6,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12611694.86,12.61,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12626213.05,12.61,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12630130.65,12.61,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12603629.2,12.63,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12619875.74,12.6,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12638196.31,12.61,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12616534.26,12.62,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12619990.97,12.56,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12611003.52,12.61,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12643611.82,12.61,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12666195.67,12.65,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12684977.13,12.64,0.0,,0.0,,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12699495.32,12.7,0.0,,0.0,,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12713206.94,12.69,0.0,,0.0,,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12721848.72,12.73,0.0,,0.0,,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12742588.98,12.72,0.0,,0.0,,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12725420.65,12.73,0.0,,0.0,,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12701684.57,12.71,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12678639.83,12.69,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12650410.02,12.68,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12670574.17,12.67,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12674491.78,12.66,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12713783.06,12.64,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12701684.57,12.7,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12734523.32,12.72,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12723807.52,12.73,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12734523.32,12.74,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12734523.32,12.74,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12761024.78,12.74,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12767938.2,12.78,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12748580.62,12.75,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12641192.13,12.74,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12633126.47,12.63,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12655249.42,12.64,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12687512.05,12.66,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12708252.32,12.69,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12719774.69,12.71,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12742012.86,12.72,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12733947.21,12.72,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12744317.34,12.77,0.0,,0.0,,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12751230.76,12.76,0.0,,0.0,,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12728762.14,12.75,0.0,,0.0,,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12743165.1,12.77,0.0,,0.0,,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12743971.67,12.75,0.0,,0.0,,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12758950.75,12.75,0.0,,0.0,,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12758950.75,12.76,0.0,,0.0,,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12778423.55,12.73,0.0,,0.0,,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12687857.73,12.76,0.0,,0.0,,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12702836.81,12.71,0.0,,0.0,,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12736251.68,12.69,0.0,,0.0,,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12717815.89,12.7,0.0,,0.0,,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152237.0,12752613.44,12.69,0.0,,0.0,,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16321941.72,16.26,0.0,,0.0,,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16309438.99,16.32,0.0,,0.0,,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16312674.99,16.33,0.0,,0.0,,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16357978.99,16.29,0.0,,0.0,,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16333708.99,16.32,0.0,,0.0,,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16337386.26,16.33,0.0,,0.0,,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16294288.63,16.38,0.0,,0.0,,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16302378.63,16.3,0.0,,0.0,,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16284727.72,16.34,0.0,,0.0,,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16291052.63,16.31,0.0,,0.0,,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16306791.36,16.28,0.0,,0.0,,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16249425.9,16.29,0.0,,0.0,,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16264282.09,16.25,0.0,,0.0,,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16264282.09,16.22,0.0,,0.0,,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16276637.72,16.25,0.0,,0.0,,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16288404.99,16.25,0.0,,0.0,,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16285904.45,16.3,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16291788.08,16.28,0.0,,0.0,,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16291788.08,16.29,0.0,,0.0,,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1470909.0,16304584.99,16.28,0.0,,0.0,,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1298966.0,14383190.72,14.39,0.0,,0.0,,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1420289.0,15695897.8,15.77,0.0,,0.0,,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1420289.0,15699164.46,15.71,0.0,,0.0,,0.0
